Enter the spring constant (in N/m): 
Enter the mass (in kg): 
Enter the initial displacement (in m): 
Enter the simulation time (in s): 
Enter the time step (in s): 
Time (s)		Position (m)
218.2			0.0153301993
218.3			-0.09889288939
218.4			-0.01434746859
218.5			0.09903546483
218.6			0.01336332106
218.7			-0.09916826049
218.8			-0.0123778539
218.9			0.09929126324
219			0.01139116442
219.1			-0.09940446093
219.2			-0.01040335006
219.3			0.09950784239
219.4			0.009414508362
219.5			-0.09960139742
219.6			-0.008424736978
219.7			0.09968511676
219.8			0.007434133649
219.9			-0.09975899216
220			-0.006442796195
220.1			0.09982301631
220.2			0.005450822513
220.3			-0.0998771829
220.4			-0.00445831056
220.5			0.09992148658
220.6			0.003465358346
220.7			-0.09995592297
220.8			-0.002472063928
220.9			0.09998048867
221			0.001478525392
221.1			-0.09999518126
221.2			-0.0004848408505
221.3			0.09999999928
221.4			-0.0005088915686
221.5			-0.09999494226
221.6			0.001502573735
221.7			0.09998001069
221.8			-0.002496107521
221.9			-0.09995520606
222			0.003489394816
222.1			0.09992053082
222.2			-0.004482337531
222.3			-0.09987598837
222.4			0.005474837614
222.5			0.09982158314
222.6			-0.006466797055
222.7			-0.09975732048
222.8			0.007458117896
222.9			0.09968320674
223			-0.008448702245
223.1			-0.09959924925
223.2			0.009438452281
223.3			0.09950545629
223.4			-0.01042727027
223.5			-0.09940183712
223.6			0.01141505856
223.7			0.09928840198
223.8			-0.0124017196
223.9			-0.09916516207
224			0.01338715597
224.1			0.09903212957
224.2			-0.01437127036
224.3			-0.09888931759
224.4			0.01535396557
224.5			0.09873674026
224.6			-0.01633514458
224.7			-0.09857441263
224.8			0.01731471048
224.9			0.09840235074
225			-0.01829256655
225.1			-0.09822057157
225.2			0.01926861622
225.3			0.09802909308
225.4			-0.0202427631
225.5			-0.09782793418
225.6			0.02121491101
225.7			0.09761711473
225.8			-0.02218496393
225.9			-0.09739665555
226			0.02315282608
226.1			0.09716657841
226.2			-0.02411840187
226.3			-0.09692690603
226.4			0.02508159597
226.5			0.09667766208
226.6			-0.02604231325
226.7			-0.09641887117
226.8			0.02700045884
226.9			0.09615055885
227			-0.02795593812
227.1			-0.09587275163
227.2			0.02890865674
227.3			0.09558547693
227.4			-0.02985852062
227.5			-0.09528876313
227.6			0.03080543596
227.7			0.09498263953
227.8			-0.03174930924
227.9			-0.09466713635
228			0.03269004727
228.1			0.09434228475
228.2			-0.03362755715
228.3			-0.09400811681
228.4			0.03456174629
228.5			0.09366466553
228.6			-0.03549252244
228.7			-0.09331196482
228.8			0.0364197937
228.9			0.09295004952
229			-0.03734346848
229.1			-0.09257895537
229.2			0.03826345558
229.3			0.092198719
229.4			-0.03917966415
229.5			-0.09180937797
229.6			0.04009200371
229.7			0.09141097073
229.8			-0.04100038416
229.9			-0.09100353662
230			0.04190471582
230.1			0.09058711587
230.2			-0.04280490936
230.3			-0.09016174961
230.4			0.0437008759
230.5			0.08972747983
230.6			-0.04459252697
230.7			-0.08928434943
230.8			0.0454797745
230.9			0.08883240216
231			-0.04636253088
231.1			-0.08837168266
231.2			0.04724070895
231.3			0.08790223642
231.4			-0.04811422198
231.5			-0.08742410979
231.6			0.0489829837
231.7			0.08693735
231.8			-0.04984690834
231.9			-0.08644200511
232			0.05070591058
232.1			0.08593812403
232.2			-0.05155990558
232.3			-0.08542575653
232.4			0.05240880903
232.5			0.0849049532
232.6			-0.05325253708
232.7			-0.08437576547
232.8			0.05409100642
232.9			0.0838382456
233			-0.05492413425
233.1			-0.08329244667
233.2			0.0557518383
233.3			0.08273842257
233.4			-0.05657403684
233.5			-0.08217622803
233.6			0.05739064866
233.7			0.08160591854
233.8			-0.05820159314
233.9			-0.08102755044
234			0.05900679018
234.1			0.08044118083
234.2			-0.05980616028
234.3			-0.07984686762
234.4			0.06059962449
234.5			0.0792446695
234.6			-0.06138710447
234.7			-0.07863464594
234.8			0.06216852244
234.9			0.07801685717
235			-0.06294380125
235.1			-0.07739136421
235.2			0.06371286433
235.3			0.07675822882
235.4			-0.06447563574
235.5			-0.07611751352
235.6			0.06523204016
235.7			0.07546928158
235.8			-0.06598200288
235.9			-0.07481359702
236			0.06672544985
236.1			0.07415052459
236.2			-0.06746230766
236.3			-0.07348012976
236.4			0.06819250354
236.5			0.07280247874
236.6			-0.06891596538
236.7			-0.07211763845
236.8			0.06963262173
236.9			0.07142567651
237			-0.07034240184
237.1			-0.07072666125
237.2			0.07104523561
237.3			0.07002066171
237.4			-0.07174105363
237.5			-0.06930774759
237.6			0.07242978719
237.7			0.06858798931
237.8			-0.07311136828
237.9			-0.06786145794
238			0.0737857296
238.1			0.06712822522
238.2			-0.07445280454
238.3			-0.06638836356
238.4			0.07511252723
238.5			0.06564194602
238.6			-0.07576483254
238.7			-0.06488904631
238.8			0.07640965603
238.9			0.06412973878
239			-0.07704693404
239.1			-0.06336409841
239.2			0.07767660363
239.3			0.06259220081
239.4			-0.07829860263
239.5			-0.06181412221
239.6			0.0789128696
239.7			0.06102993944
239.8			-0.0795193439
239.9			-0.06023972993
240			0.08011796563
240.1			0.05944357173
240.2			-0.08070867568
240.3			-0.05864154344
240.4			0.08129141571
240.5			0.05783372429
240.6			-0.08186612819
240.7			-0.05702019402
240.8			0.08243275634
240.9			0.05620103299
241			-0.08299124423
241.1			-0.05537632209
241.2			0.0835415367
241.3			0.05454614275
241.4			-0.08408357941
241.5			-0.05371057696
241.6			0.08461731883
241.7			0.05286970722
241.8			-0.08514270225
241.9			-0.05202361658
242			0.0856596778
242.1			0.05117238858
242.2			-0.08616819442
242.3			-0.05031610729
242.4			0.08666820189
242.5			0.04945485727
242.6			-0.08715965085
242.7			-0.04858872356
242.8			0.08764249275
242.9			0.04771779169
243			-0.08811667992
243.1			-0.04684214766
243.2			0.08858216553
243.3			0.04596187796
243.4			-0.08903890361
243.5			-0.0450770695
243.6			0.08948684907
243.7			0.04418780967
243.8			-0.08992595766
243.9			-0.04329418627
244			0.09035618603
244.1			0.04239628755
244.2			-0.09077749169
244.3			-0.04149420218
244.4			0.09118983303
244.5			0.04058801923
244.6			-0.09159316934
244.7			-0.03967782821
244.8			0.09198746078
244.9			0.03876371898
245			-0.09237266843
245.1			-0.03784578183
245.2			0.09274875423
245.3			0.03692410738
245.4			-0.09311568106
245.5			-0.03599878666
245.6			0.09347341268
245.7			0.03506991105
245.8			-0.09382191376
245.9			-0.03413757227
246			0.09416114988
246.1			0.03320186239
246.2			-0.09449108755
246.3			-0.03226287381
246.4			0.09481169419
246.5			0.03132069926
246.6			-0.09512293814
246.7			-0.03037543178
246.8			0.09542478865
246.9			0.02942716472
247			-0.09571721593
247.1			-0.0284759917
247.2			0.09600019109
247.3			0.02752200667
247.4			-0.0962736862
247.5			-0.02656530384
247.6			0.09653767424
247.7			0.02560597766
247.8			-0.09679212914
247.9			-0.02464412289
248			0.09703702578
248.1			0.0236798345
248.2			-0.09727233998
248.3			-0.02271320771
248.4			0.09749804849
248.5			0.02174433799
248.6			-0.09771412902
248.7			-0.02077332101
248.8			0.09792056025
248.9			0.01980025265
249			-0.09811732178
249.1			-0.018825229
249.2			0.09830439419
249.3			0.01784834636
249.4			-0.09848175899
249.5			-0.01686970119
249.6			0.09864939868
249.7			0.01588939013
249.8			-0.0988072967
249.9			-0.01490750998
250			0.09895543747
250.1			0.01392415771
250.2			-0.09909380634
250.3			-0.01293943042
250.4			0.09922238965
250.5			0.01195342536
250.6			-0.09934117472
250.7			-0.0109662399
250.8			0.0994501498
250.9			0.009977971509
251			-0.09954930414
251.1			-0.008988717793
251.2			0.09963862794
251.3			0.007998576438
251.4			-0.09971811239
251.5			-0.007007645221
251.6			0.09978774963
251.7			0.006016021995
251.8			-0.09984753279
251.9			-0.005023804684
252			0.09989745597
252.1			0.004031091271
252.2			-0.09993751423
252.3			-0.003037979786
252.4			0.09996770362
252.5			0.0020445683
252.6			-0.09998802116
252.7			-0.00105095491
252.8			0.09999846484
252.9			5.72377396e-05
253			-0.09999903363
253.1			0.0009364850842
253.2			0.09998972747
253.3			-0.001930115429
253.4			-0.09997054729
253.5			0.002923555174
253.6			0.09994149497
253.7			-0.003916706218
253.8			-0.09990257339
253.9			0.004909470484
254			0.09985378639
254.1			-0.005901749939
254.2			-0.09979513879
254.3			0.006893446593
254.4			0.09972663638
254.5			-0.007884462516
254.6			-0.09964828591
254.7			0.008874699847
254.8			0.09956009514
254.9			-0.009864060796
255			-0.09946207277
255.1			0.01085244766
255.2			0.09935422848
255.3			-0.01183976285
255.4			-0.09923657292
255.5			0.01282590885
255.6			0.0991091177
255.7			-0.01381078829
255.8			-0.09897187542
255.9			0.01479430391
256			0.09882485963
256.1			-0.01577635859
256.2			-0.09866808484
256.3			0.01675685534
256.4			0.09850156653
256.5			-0.01773569735
256.6			-0.09832532116
256.7			0.01871278795
256.8			0.09813936611
256.9			-0.01968803065
257			-0.09794371977
257.1			0.02066132916
257.2			0.09773840144
257.3			-0.02163258735
257.4			-0.09752343141
257.5			0.02260170931
257.6			0.09729883089
257.7			-0.02356859934
257.8			-0.09706462208
257.9			0.02453316196
258			0.09682082809
258.1			-0.02549530193
258.2			-0.09656747301
258.3			0.02645492422
258.4			0.09630458185
258.5			-0.02741193408
258.6			-0.09603218057
258.7			0.028366237
258.8			0.09575029608
258.9			-0.02931773874
259			-0.0954589562
259.1			0.03026634534
259.2			0.09515818971
259.3			-0.03121196313
259.4			-0.09484802631
259.5			0.03215449872
259.6			0.09452849663
259.7			-0.03309385904
259.8			-0.09419963222
259.9			0.03402995134
260			0.09386146556
260.1			-0.03496268316
260.2			-0.09351403004
260.3			0.03589196239
260.4			0.09315735997
260.5			-0.03681769729
260.6			-0.09279149058
260.7			0.03773979642
260.8			0.09241645798
260.9			-0.03865816873
261			-0.09203229922
261.1			0.03957272353
261.2			0.09163905224
261.3			-0.04048337051
261.4			-0.09123675586
261.5			0.04139001974
261.6			0.09082544981
261.7			-0.04229258168
261.8			-0.09040517471
261.9			0.04319096722
262			0.08997597207
262.1			-0.04408508763
262.2			-0.08953788426
262.3			0.04497485462
262.4			0.08909095454
262.5			-0.04586018032
262.6			-0.08863522706
262.7			0.04674097732
262.8			0.08817074681
262.9			-0.04761715862
263			-0.08769755967
263.1			0.04848863771
263.2			0.08721571235
263.3			-0.04935532852
263.4			-0.08672525245
263.5			0.05021714547
263.6			0.08622622839
263.7			-0.05107400347
263.8			-0.08571868945
263.9			0.05192581788
264			0.08520268576
264.1			-0.0527725046
264.2			-0.08467826827
264.3			0.05361398001
264.4			0.08414548877
264.5			-0.05445016101
264.6			-0.08360439986
264.7			0.05528096504
264.8			0.08305505499
264.9			-0.05610631006
265			-0.08249750839
265.1			0.05692611455
265.2			0.08193181513
265.3			-0.05774029757
265.4			-0.08135803107
265.5			0.0585487787
265.6			0.08077621287
265.7			-0.05935147812
265.8			-0.08018641799
265.9			0.06014831656
266			0.07958870466
266.1			-0.06093921532
266.2			-0.07898313192
266.3			0.06172409632
266.4			0.07836975956
266.5			-0.06250288203
266.6			-0.07774864815
266.7			0.06327549556
266.8			0.07711985904
266.9			-0.06404186061
267			-0.0764834543
267.1			0.06480190149
267.2			0.07583949679
267.3			-0.06555554316
267.4			-0.0751880501
267.5			0.0663027112
267.6			0.07452917856
267.7			-0.06704333181
267.8			-0.07386294723
267.9			0.06777733187
268			0.07318942191
268.1			-0.06850463889
268.2			-0.0725086691
268.3			0.06922518105
268.4			0.07182075603
268.5			-0.06993888719
268.6			-0.07112575063
268.7			0.07064568683
268.8			0.07042372153
268.9			-0.07134551019
269			-0.06971473806
269.1			0.07203828815
269.2			0.06899887023
269.3			-0.0727239523
269.4			-0.06827618873
269.5			0.07340243492
269.6			0.06754676494
269.7			-0.07407366903
269.8			-0.06681067087
269.9			0.07473758833
270			0.06606797922
270.1			-0.07539412726
270.2			-0.06531876333
270.3			0.076043221
270.4			0.06456309718
270.5			-0.07668480543
270.6			-0.0638010554
270.7			0.0773188172
270.8			0.06303271325
270.9			-0.07794519372
271			-0.06225814658
271.1			0.07856387311
271.2			0.0614774319
271.3			-0.07917479428
271.4			-0.06069064629
271.5			0.07977789691
271.6			0.05989786746
271.7			-0.08037312145
271.8			-0.05909917369
271.9			0.0809604091
272			0.05829464385
272.1			-0.08153970188
272.2			-0.0574843574
272.3			0.08211094258
272.4			0.05666839433
272.5			-0.08267407479
272.6			-0.05584683525
272.7			0.0832290429
272.8			0.05501976126
272.9			-0.08377579211
273			-0.05418725405
273.1			0.08431426842
273.2			0.05334939582
273.3			-0.08484441867
273.4			-0.05250626932
273.5			0.08536619049
273.6			0.0516579578
273.7			-0.08587953237
273.8			-0.05080454504
273.9			0.08638439361
274			0.04994611531
274.1			-0.08688072435
274.2			-0.04908275338
274.3			0.08736847559
274.4			0.04821454451
274.5			-0.08784759915
274.6			-0.04734157443
274.7			0.08831804773
274.8			0.04646392935
274.9			-0.08877977486
275			-0.04558169594
275.1			0.08923273495
275.2			0.04469496132
275.3			-0.08967688328
275.4			-0.04380381305
275.5			0.09011217597
275.6			0.04290833914
275.7			-0.09053857005
275.8			-0.04200862801
275.9			0.09095602341
276			0.04110476851
276.1			-0.09136449482
276.2			-0.0401968499
276.3			0.09176394395
276.4			0.03928496183
276.5			-0.09215433136
276.6			-0.03836919436
276.7			0.09253561848
276.8			0.03744963791
276.9			-0.09290776768
277			-0.0365263833
277.1			0.09327074219
277.2			0.03559952169
277.3			-0.09362450619
277.4			-0.03466914461
277.5			0.09396902472
277.6			0.03373534394
277.7			-0.09430426377
277.8			-0.03279821189
277.9			0.09463019024
278			0.03185784101
278.1			-0.09494677193
278.2			-0.03091432415
278.3			0.0952539776
278.4			0.02996775448
278.5			-0.09555177689
278.6			-0.02901822549
278.7			0.09584014041
278.8			0.02806583094
278.9			-0.09611903967
279			-0.02711066487
279.1			0.09638844714
279.2			0.02615282162
279.3			-0.09664833621
279.4			-0.02519239576
279.5			0.09689868121
279.6			0.02422948215
279.7			-0.09713945743
279.8			-0.02326417586
279.9			0.09737064109
280			0.02229657223
280.1			-0.09759220936
280.2			-0.0213267668
280.3			0.09780414036
280.4			0.02035485534
280.5			-0.09800641316
280.6			-0.01938093383
280.7			0.09819900778
280.8			0.01840509845
280.9			-0.09838190521
281			-0.01742744555
281.1			0.09855508739
281.2			0.01644807169
281.3			-0.09871853721
281.4			-0.01546707358
281.5			0.09887223854
281.6			0.01448454808
281.7			-0.09901617619
281.8			-0.01350059223
281.9			0.09915033595
282			0.01251530319
282.1			-0.09927470458
282.2			-0.01152877826
282.3			0.09938926978
282.4			0.01054111486
282.5			-0.09949402026
282.6			-0.009552410517
282.7			0.09958894566
282.8			0.008562762871
282.9			-0.09967403661
283			-0.007572269649
283.1			0.09974928471
283.2			0.006581028661
283.3			-0.09981468253
283.4			-0.005589137794
283.5			0.0998702236
283.6			0.004596694998
283.7			-0.09991590245
283.8			-0.003603798276
283.9			0.09995171456
284			0.002610545678
284.1			-0.0999776564
284.2			-0.001617035287
284.3			0.09999372541
284.4			0.000623365213
284.5			-0.09999991999
284.6			0.0003703664189
284.7			0.09999623954
284.8			-0.001364061476
284.9			-0.09998268442
285			0.002357621832
285.1			0.09995925596
285.2			-0.003350949371
285.3			-0.09992595649
285.4			0.004343946004
285.5			0.09988278929
285.6			-0.00533651367
285.7			-0.09982975863
285.8			0.006328554352
285.9			0.09976686973
286			-0.007319970088
286.1			-0.09969412881
286.2			0.008310662973
286.3			0.09961154306
286.4			-0.009300535178
286.5			-0.09951912063
286.6			0.01028948895
286.7			0.09941687064
286.8			-0.01127742663
286.9			-0.09930480319
287			0.01226425066
287.1			0.09918292936
287.2			-0.01324986359
287.3			-0.09905126117
287.4			0.01423416809
287.5			0.09890981162
287.6			-0.01521706696
287.7			-0.09875859469
287.8			0.01619846314
287.9			0.09859762531
288			-0.01717825972
288.1			-0.09842691937
288.2			0.01815635993
288.3			0.09824649374
288.4			-0.0191326672
288.5			-0.09805636622
288.6			0.02010708511
288.7			0.0978565556
288.8			-0.02107951743
288.9			-0.0976470816
289			0.02204986814
289.1			0.09742796491
289.2			-0.02301804142
289.3			-0.09719922716
289.4			0.02398394166
289.5			0.09696089096
289.6			-0.02494747348
289.7			-0.09671297983
289.8			0.02590854172
289.9			0.09645551824
290			-0.02686705148
290.1			-0.09618853164
290.2			0.02782290811
290.3			0.09591204638
290.4			-0.02877601721
290.5			-0.09562608977
290.6			0.02972628468
290.7			0.09533069004
290.8			-0.03067361666
290.9			-0.09502587636
291			0.0316179196
291.1			0.09471167884
291.2			-0.03255910027
291.3			-0.09438812851
291.4			0.03349706571
291.5			0.0940552573
291.6			-0.0344317233
291.7			-0.0937130981
291.8			0.03536298074
291.9			0.0933616847
292			-0.03629074608
292.1			-0.09300105178
292.2			0.03721492768
292.3			0.09263123498
292.4			-0.0381354343
292.5			-0.0922522708
292.6			0.03905217503
292.7			0.09186419668
292.8			-0.03996505934
292.9			-0.09146705092
293			0.04087399709
293.1			0.09106087276
293.2			-0.04177889851
293.3			-0.0906457023
293.4			0.04267967425
293.5			0.09022158054
293.6			-0.04357623535
293.7			-0.08978854936
293.8			0.04446849328
293.9			0.08934665152
294			-0.04535635993
294.1			-0.08889593066
294.2			0.04623974761
294.3			0.0884364313
294.4			-0.04711856911
294.5			-0.0879681988
294.6			0.04799273763
294.7			0.0874912794
294.8			-0.04886216684
294.9			-0.0870057202
295			0.04972677089
295.1			0.08651156916
295.2			-0.05058646441
295.3			-0.08600887506
295.4			0.05144116249
295.5			0.08549768754
295.6			-0.05229078074
295.7			-0.0849780571
295.8			0.05313523524
295.9			0.08445003504
296			-0.05397444263
296.1			-0.0839136735
296.2			0.05480832001
296.3			0.08336902545
296.4			-0.05563678505
296.5			-0.08281614468
296.6			0.05645975593
296.7			0.08225508577
296.8			-0.05727715139
296.9			-0.08168590415
297			0.05808889071
297.1			0.081108656
297.2			-0.05889489373
297.3			-0.08052339835
297.4			0.05969508085
297.5			0.07993018897
297.6			-0.06048937305
297.7			-0.07932908646
297.8			0.06127769191
297.9			0.07872015016
298			-0.06205995957
298.1			-0.07810344022
298.2			0.06283609878
298.3			0.07747901753
298.4			-0.0636060329
298.5			-0.07684694376
298.6			0.0643696859
298.7			0.07620728132
298.8			-0.06512698237
298.9			-0.07556009337
299			0.06587784751
299.1			0.07490544384
299.2			-0.0666222072
299.3			-0.07424339736
299.4			0.06735998791
299.5			0.07357401932
299.6			-0.0680911168
299.7			-0.07289737582
299.8			0.06881552166
299.9			0.07221353366
300			-0.06953313096
300.1			-0.07152256039
300.2			0.07024387384
300.3			0.07082452424
300.4			-0.0709476801
300.5			-0.07011949414
300.6			0.07164448025
300.7			0.06940753971
300.8			-0.07233420548
300.9			-0.06868873125
301			0.07301678768
301.1			0.06796313975
301.2			-0.07369215943
301.3			-0.06723083687
301.4			0.07436025406
301.5			0.06649189491
301.6			-0.07502100558
301.7			-0.06574638685
301.8			0.07567434875
301.9			0.06499438631
302			-0.07632021904
302.1			-0.06423596755
302.2			0.07695855268
302.3			0.06347120545
302.4			-0.07758928663
302.5			-0.06270017555
302.6			0.0782123586
302.7			0.06192295398
302.8			-0.07882770708
302.9			-0.0611396175
303			0.07943527128
303.1			0.06035024345
303.2			-0.08003499122
303.3			-0.05955490979
303.4			0.08062680767
303.5			0.05875369506
303.6			-0.08121066219
303.7			-0.05794667837
303.8			0.08178649712
303.9			0.05713393943
304			-0.08235425561
304.1			-0.05631555849
304.2			0.08291388157
304.3			0.05549161636
304.4			-0.08346531976
304.5			-0.05466219441
304.6			0.08400851571
304.7			0.05382737455
304.8			-0.08454341578
304.9			-0.05298723921
305			0.08506996716
305.1			0.05214187137
305.2			-0.08558811784
305.3			-0.05129135449
305.4			0.08609781667
305.5			0.05043577256
305.6			-0.08659901329
305.7			-0.04957521009
305.8			0.08709165823
305.9			0.04870975204
306			-0.08757570283
306.1			-0.04783948388
306.2			0.0880510993
306.3			0.04696449156
306.4			-0.08851780068
306.5			-0.04608486147
306.6			0.08897576089
306.7			0.04520068048
306.8			-0.08942493471
306.9			-0.0443120359
307			0.08986527778
307.1			0.0434190155
307.2			-0.09029674661
307.3			-0.04252170745
307.4			0.09071929861
307.5			0.04162020036
307.6			-0.09113289204
307.7			-0.04071458326
307.8			0.09153748605
307.9			0.03980494558
308			-0.0919330407
308.1			-0.03889137714
308.2			0.09231951693
308.3			0.03797396817
308.4			-0.09269687657
308.5			-0.03705280925
308.6			0.09306508235
308.7			0.03612799135
308.8			-0.09342409791
308.9			-0.03519960579
309			0.09377388781
309.1			0.03426774426
309.2			-0.09411441749
309.3			-0.03333249878
309.4			0.09444565334
309.5			0.03239396169
309.6			-0.09476756265
309.7			-0.03145222569
309.8			0.09508011361
309.9			0.03050738377
310			-0.09538327538
310.1			-0.02955952924
310.2			0.095677018
310.3			0.02860875568
310.4			-0.09596131248
310.5			-0.02765515701
310.6			0.09623613075
310.7			0.02669882737
310.8			-0.09650144565
310.9			-0.02573986121
311			0.096757231
311.1			0.02477835323
311.2			-0.09700346153
311.3			-0.02381439838
311.4			0.09724011293
311.5			0.02284809185
311.6			-0.09746716183
311.7			-0.02187952905
311.8			0.0976845858
311.9			0.02090880565
312			-0.09789236338
312.1			-0.01993601749
312.2			0.09809047405
312.3			0.01896126064
312.4			-0.09827889825
312.5			-0.01798463136
312.6			0.09845761736
312.7			0.01700622609
312.8			-0.09862661375
312.9			-0.01602614145
313			0.09878587071
313.1			0.01504447422
313.2			-0.09893537253
313.3			-0.01406132134
313.4			0.09907510444
313.5			0.0130767799
313.6			-0.09920505264
313.7			-0.01209094712
313.8			0.0993252043
313.9			0.01110392036
314			-0.09943554756
314.1			-0.01011579708
314.2			0.09953607152
314.3			0.009126674864
314.4			-0.09962676624
314.5			-0.008136651382
314.6			0.09970762279
314.7			0.007145824402
314.8			-0.09977863316
314.9			-0.00615429177
315			0.09983979035
315.1			0.005162151398
315.2			-0.09989108833
315.3			-0.004169501263
315.4			0.09993252201
315.5			0.003176439387
315.6			-0.09996408732
315.7			-0.002183063836
315.8			0.09998578113
315.9			0.001189472707
316			-0.09999760131
316.1			-0.0001957641175
316.2			0.09999954668
316.3			-0.000797963804
316.4			-0.09999161706
316.5			0.001791612926
316.6			0.09997381322
316.7			-0.002785085127
316.8			-0.09994613692
316.9			0.003778282299
317			0.09990859091
317.1			-0.004771106363
317.2			-0.09986117888
317.3			0.005763459279
317.4			0.09980390551
317.5			-0.006755243051
317.6			-0.09973677647
317.7			0.00774635974
317.8			0.09965979838
317.9			-0.008736711474
318			-0.09957297885
318.1			0.009726200452
318.2			0.09947632644
318.3			-0.01071472896
318.4			-0.09936985071
318.5			0.01170219939
318.6			0.09925356216
318.7			-0.01268851422
318.8			-0.09912747227
318.9			0.01367357606
319			0.09899159352
319.1			-0.01465728762
319.2			-0.0988459393
319.3			0.01563955178
319.4			0.098690524
319.5			-0.01662027151
319.6			-0.09852536297
319.7			0.01759935
319.8			0.09835047252
319.9			-0.01857669053
320			-0.09816586993
320.1			0.01955219661
320.2			0.09797157341
320.3			-0.02052577191
320.4			-0.09776760216
320.5			0.02149732027
320.6			0.09755397631
320.7			-0.02246674577
320.8			-0.09733071698
320.9			0.02343395266
321			0.09709784619
321.1			-0.02439884545
321.2			-0.09685538695
321.3			0.02536132883
321.4			0.0966033632
321.5			-0.02632130778
321.6			-0.09634179983
321.7			0.02727868748
321.8			0.09607072267
321.9			-0.02823337341
322			-0.09579015848
322.1			0.02918527127
322.2			0.09550013498
322.3			-0.03013428708
322.4			-0.0952006808
322.5			0.03108032712
322.6			0.09489182551
322.7			-0.03202329796
322.8			-0.09457359961
322.9			0.03296310648
323			0.09424603453
323.1			-0.03389965989
323.2			-0.09390916262
323.3			0.03483286569
323.4			0.09356301714
323.5			-0.03576263173
323.6			-0.09320763227
323.7			0.0366888662
323.8			0.09284304311
323.9			-0.03761147762
324			-0.09246928566
324.1			0.0385303749
324.2			0.09208639683
324.3			-0.03944546728
324.4			-0.09169441443
324.5			0.04035666441
324.6			0.09129337717
324.7			-0.04126387631
324.8			-0.09088332465
324.9			0.04216701337
325			0.09046429737
325.1			-0.04306598643
325.2			-0.0900363367
325.3			0.0439607067
325.4			0.0895994849
325.5			-0.04485108584
325.6			-0.08915378511
325.7			0.04573703591
325.8			0.08869928136
325.9			-0.04661846943
326			-0.08823601851
326.1			0.04749529936
326.2			0.08776404232
326.3			-0.04836743911
326.4			-0.08728339939
326.5			0.04923480255
326.6			0.0867941372
326.7			-0.05009730404
326.8			-0.08629630404
326.9			0.05095485839
327			0.08578994909
327.1			-0.05180738093
327.2			-0.08527512235
327.3			0.05265478748
327.4			0.08475187465
327.5			-0.05349699434
327.6			-0.08422025767
327.7			0.05433391835
327.8			0.0836803239
327.9			-0.05516547686
328			-0.08313212667
328.1			0.05599158776
328.2			0.08257572011
328.3			-0.05681216947
328.4			-0.08201115916
328.5			0.05762714095
328.6			0.08143849957
328.7			-0.05843642173
328.8			-0.0808577979
328.9			0.05923993188
329			0.08026911149
329.1			-0.06003759207
329.2			-0.07967249847
329.3			0.06082932353
329.4			0.07906801775
329.5			-0.06161504806
329.6			-0.07845572904
329.7			0.06239468808
329.8			0.07783569279
329.9			-0.0631681666
330			-0.07720797024
330.1			0.06393540723
330.2			0.07657262337
330.3			-0.06469633422
330.4			-0.07592971491
330.5			0.06545087242
330.6			0.07527930837
330.7			-0.06619894732
330.8			-0.07462146797
330.9			0.06694048504
331			0.07395625866
331.1			-0.06767541237
331.2			-0.07328374614
331.3			0.06840365671
331.4			0.07260399682
331.5			-0.06912514617
331.6			-0.07191707783
331.7			0.0698398095
331.8			0.071223057
331.9			-0.07054757611
332			-0.07052200286
332.1			0.07124837612
332.2			0.06981398464
332.3			-0.07194214032
332.4			-0.06909907226
332.5			0.07262880021
332.6			0.06837733633
332.7			-0.07330828797
332.8			-0.0676488481
332.9			0.07398053651
333			0.06691367952
333.1			-0.07464547944
333.2			-0.06617190318
333.3			0.0753030511
333.4			0.06542359234
333.5			-0.07595318656
333.6			-0.0646688209
333.7			0.0765958216
333.8			0.06390766338
333.9			-0.07723089277
334			-0.06314019496
334.1			0.07785833736
334.2			0.06236649141
334.3			-0.07847809341
334.4			-0.06158662915
334.5			0.07909009972
334.6			0.06080068519
334.7			-0.07969429584
334.8			-0.06000873713
334.9			0.08029062212
335			0.05921086318
335.1			-0.08087901967
335.2			-0.05840714213
335.3			0.08145943038
335.4			0.05759765336
335.5			-0.08203179694
335.6			-0.05678247679
335.7			0.08259606282
335.8			0.05596169293
335.9			-0.08315217231
336			-0.05513538283
336.1			0.08370007049
336.2			0.05430362809
336.3			-0.08423970325
336.4			-0.05346651085
336.5			0.0847710173
336.6			0.05262411376
336.7			-0.08529396019
336.8			-0.05177652002
336.9			0.08580848026
337			0.05092381333
337.1			-0.0863145267
337.2			-0.05006607788
337.3			0.08681204955
337.4			0.0492033984
337.5			-0.08730099968
337.6			-0.04833586006
337.7			0.08778132879
337.8			0.04746354853
337.9			-0.08825298947
338			-0.04658654995
338.1			0.08871593512
338.2			0.04570495094
338.3			-0.08917012004
338.4			-0.04481883854
338.5			0.08961549937
338.6			0.04392830026
338.7			-0.09005202913
338.8			-0.04303342405
338.9			0.09047966622
339			0.04213429827
339.1			-0.09089836841
339.2			-0.04123101171
339.3			0.09130809434
339.4			0.04032365356
339.5			-0.09170880356
339.6			-0.03941231345
339.7			0.0921004565
339.8			0.03849708134
339.9			-0.09248301448
340			-0.03757804764
340.1			0.09285643972
340.2			0.03665530309
340.3			-0.09322069536
340.4			-0.03572893881
340.5			0.09357574541
340.6			0.03479904629
340.7			-0.09392155481
340.8			-0.03386571734
340.9			0.09425808943
341			0.03292904414
341.1			-0.09458531602
341.2			-0.03198911918
341.3			0.09490320227
